price,marketing_spend,num_features,usage,tenure,satisfaction,churn
137.68,3791.33,7,31.19,8,2.65,0
195.4,5307.17,13,26.02,4,2.22,0
106.68,1592.68,1,55.1,41,4.51,0
59.31,9869.49,9,21.13,60,3.19,0
100.9,4479.5,10,81.04,54,3.32,0
125.89,5258.17,12,51.01,22,3.65,0
74.29,11791.4,1,59.52,19,2.2,0
148.72,5581.1,12,19.0,68,2.73,0
199.66,4390.74,5,35.83,33,3.97,1
117.76,3366.81,7,43.96,22,4.94,0
103.21,11848.02,8,81.78,65,1.14,0
110.11,2815.89,2,78.17,11,1.17,0
67.27,7352.55,4,26.18,16,2.71,0
182.49,8097.02,2,63.54,68,3.64,0
112.22,10623.46,4,28.13,44,2.55,0
108.09,9865.97,6,98.88,9,5.0,0
148.95,12350.09,6,95.45,62,1.78,0
116.31,1626.52,12,58.51,15,1.03,0
147.24,5150.17,13,71.4,6,1.76,0
59.22,4921.88,2,81.14,1,4.55,0
172.06,3044.24,11,73.49,20,1.58,0
191.08,5048.5,4,71.48,36,2.92,0
147.31,5336.71,4,96.06,2,2.68,0
193.18,8306.38,14,61.66,70,3.66,0
72.71,10291.86,1,65.45,2,1.22,0
121.61,6335.41,14,85.68,3,3.64,0
140.27,11072.58,2,68.64,7,2.42,0
137.26,5706.31,14,74.63,64,4.7,0
110.22,5063.97,3,27.25,41,4.4,0
100.71,8576.63,13,40.27,54,2.6,0
69.02,1332.03,11,18.99,41,4.97,0
108.76,2117.05,5,53.05,5,1.21,0
74.4,6851.57,11,48.29,63,4.15,0
160.15,14200.78,8,99.73,1,2.74,0
81.32,11101.16,6,63.06,25,2.73,0
58.78,2233.77,3,79.71,46,1.68,0
132.85,12848.45,6,36.73,15,3.06,0
139.28,11252.21,7,84.0,69,1.34,0
180.79,9553.25,6,63.43,17,3.47,0
136.55,12484.1,10,71.21,21,1.97,0
101.82,6657.54,6,32.97,53,3.9,0
170.45,4101.01,1,57.12,55,3.43,0
131.04,8168.33,3,65.23,10,3.99,0
61.89,8683.78,7,60.96,57,4.0,0
134.88,8536.57,4,91.94,65,1.79,0
186.2,8911.03,12,90.34,37,1.0,0
109.45,14281.87,4,97.24,7,2.46,0
94.45,13631.44,7,68.41,40,4.68,0
71.52,13260.04,9,97.33,50,3.31,0
72.72,12219.84,14,84.09,1,3.91,0
114.92,14207.99,11,30.73,20,4.52,0
139.35,2378.92,13,45.61,31,4.62,0
62.09,4711.73,13,27.65,68,3.12,0
190.94,7930.78,2,5.4,12,3.16,1
163.27,12851.48,9,22.86,22,4.4,0
137.99,8072.32,3,5.39,1,4.23,0
174.27,11472.49,6,73.38,1,3.8,0
62.03,2945.44,4,45.43,3,3.42,0
121.53,4533.79,1,34.69,21,3.47,0
144.51,11244.87,9,77.36,13,2.45,0
174.3,3306.28,11,84.09,61,4.36,0
167.52,5918.98,6,97.65,13,3.47,0
91.56,4708.13,8,65.99,33,1.89,0
191.13,5898.06,2,48.85,6,1.96,0
68.65,10916.54,7,34.0,25,4.45,0
181.27,6149.86,6,26.12,23,3.5,1
195.64,8773.69,2,25.23,26,2.59,0
76.57,2399.05,2,43.87,4,1.75,0
158.31,12270.25,4,99.22,35,3.44,0
56.04,6178.44,4,5.08,25,1.74,0
110.81,10079.48,3,23.73,20,2.88,0
127.44,11155.45,8,22.9,1,3.71,0
137.1,3935.25,14,73.13,68,3.26,0
190.39,13385.45,7,38.49,23,4.69,0
150.84,9627.14,2,48.44,22,1.16,0
122.19,7002.15,3,19.12,62,2.12,0
171.45,3552.69,10,43.47,1,1.23,0
192.58,14192.21,9,14.8,59,1.78,0
53.31,11570.95,13,55.64,68,1.5,0
197.38,3912.34,5,14.3,19,3.93,1
62.92,5727.95,2,80.1,30,2.48,0
172.16,12335.44,3,58.83,1,4.7,0
92.05,10739.49,8,73.78,48,1.09,0
69.83,11720.98,4,44.76,19,3.61,0
115.98,7176.82,14,41.24,52,4.88,0
146.59,11030.67,2,14.33,22,1.7,1
107.14,6410.91,2,54.77,50,2.77,0
58.18,3957.68,6,53.88,66,3.81,0
139.92,9857.48,8,49.47,6,3.53,0
185.36,14664.19,7,75.35,64,3.26,0
107.48,5348.41,4,84.09,21,2.31,0
82.45,7453.57,2,76.33,19,3.91,0
116.39,10436.02,9,18.67,37,3.61,0
57.25,8581.09,4,64.1,63,1.65,0
173.07,12807.99,9,12.63,29,4.86,0
173.95,11664.4,5,70.99,60,3.22,0
138.2,1816.16,14,41.27,34,3.1,0
102.97,14977.9,12,17.59,1,4.39,0
169.97,11533.63,12,86.89,48,3.56,0
133.2,13094.65,11,63.33,21,1.3,0
173.89,10116.77,11,38.7,34,3.03,0
144.72,12987.99,14,7.92,26,4.12,0
167.66,2573.36,7,56.04,36,3.8,0
139.78,5868.33,12,92.71,23,4.88,0
112.12,13269.89,5,61.66,47,1.1,0
193.69,3823.17,2,97.31,44,2.04,0
131.17,2095.39,6,17.96,20,3.2,0
140.76,12033.67,7,58.99,27,3.48,0
83.07,12696.81,14,80.82,61,2.1,0
143.85,3277.13,11,54.93,37,4.31,0
135.74,12960.84,13,13.65,52,1.66,0
77.73,10614.75,6,60.37,62,1.0,0
58.94,8281.16,13,63.12,66,4.81,0
140.65,12623.5,14,74.23,24,2.57,0
164.55,6869.49,3,77.32,12,4.83,0
128.51,3715.92,10,78.22,16,2.11,0
84.02,4987.94,8,68.03,36,1.25,0
149.98,8072.3,3,25.5,2,4.09,0
62.02,8438.63,14,43.4,62,4.34,0
116.28,12278.13,5,78.73,64,2.97,0
74.51,12078.94,9,95.58,29,1.3,0
77.67,9139.13,11,12.5,31,3.62,0
80.34,11931.0,5,55.88,15,1.73,0
108.01,3684.83,7,34.69,55,4.4,0
57.67,1700.9,11,26.41,33,2.1,0
109.67,13230.87,14,53.05,52,4.39,0
126.76,2057.76,7,62.58,20,2.71,0
122.49,4453.64,5,5.93,38,3.39,0
107.42,10734.47,2,79.12,3,4.16,0
175.87,6732.27,5,82.89,54,1.16,0
71.8,13268.4,7,96.72,66,4.28,0
125.85,5171.72,7,22.16,18,1.55,0
59.31,1166.2,4,61.48,7,2.43,0
60.67,5209.18,1,45.53,35,2.89,0
136.08,9093.05,6,36.81,60,4.58,0
134.9,6263.14,13,58.74,24,1.09,0
181.71,8488.22,14,79.33,39,3.24,0
133.68,13272.37,3,7.19,12,3.57,0
193.97,13774.79,11,97.09,53,2.27,0
57.3,4723.64,5,81.94,64,2.16,0
64.7,7469.97,4,76.36,4,2.96,0
56.61,8688.02,13,77.24,5,1.75,0
77.79,14287.57,2,41.96,16,2.87,0
131.19,14980.64,12,76.4,27,4.06,0
146.84,4295.7,7,41.74,4,4.38,0
56.84,11177.72,14,90.38,48,2.54,0
191.9,6292.43,5,21.84,8,3.47,0
176.32,1113.51,14,32.77,46,1.0,0
94.49,1129.54,7,57.38,44,3.2,0
61.58,7447.92,9,35.33,67,4.9,0
75.48,7836.69,4,45.3,52,2.25,0
69.04,1315.98,5,51.78,34,3.38,0
68.49,10616.98,9,86.35,62,4.05,0
127.78,5116.05,13,54.7,21,3.44,0
86.88,8838.5,10,39.43,24,2.67,0
103.72,5212.87,11,28.53,44,1.61,0
198.43,3339.88,14,43.82,41,2.85,0
152.65,6700.43,13,53.99,29,2.18,0
192.35,4251.83,4,75.88,6,3.78,0
71.38,8487.21,5,16.5,56,2.77,0
107.32,3783.6,13,26.05,14,4.4,0
133.21,8117.68,5,41.07,50,1.77,0
61.51,3203.3,8,39.24,52,2.67,0
50.63,10393.65,13,42.22,1,3.23,0
150.57,11555.13,4,80.38,12,1.5,0
146.27,2545.52,4,35.79,24,3.35,0
111.62,7549.23,13,52.68,37,2.16,0
123.45,1992.2,7,64.27,70,1.92,0
112.32,9374.55,11,27.06,3,1.57,0
53.6,4701.66,5,73.28,27,2.4,0
100.31,8386.74,6,56.98,53,4.72,0
76.56,8244.45,6,47.44,17,1.12,0
64.76,13940.96,12,81.93,15,4.41,0
193.51,8687.17,6,28.13,39,2.59,0
139.9,9161.98,14,88.9,4,3.25,0
159.3,6623.14,10,58.3,17,3.05,0
97.3,14287.11,5,62.87,11,4.7,0
108.97,11880.6,13,88.13,12,4.08,0
85.54,4995.67,13,82.67,32,4.94,0
64.54,12818.93,5,62.15,27,4.18,0
76.85,7053.55,9,76.55,44,2.18,0
169.63,12601.34,13,46.17,43,4.85,0
151.63,12520.43,8,57.0,49,4.93,0
132.04,3644.18,4,10.9,43,1.49,0
121.26,10815.98,7,13.54,3,4.6,0
188.37,5069.0,8,83.8,29,3.66,0
60.91,5164.9,12,10.67,35,4.69,0
92.09,5148.87,9,21.09,48,4.66,0
102.49,11157.96,5,80.6,39,4.57,0
167.36,4217.56,3,5.11,24,4.54,0
198.88,1012.68,13,31.83,20,1.47,0
86.1,11013.32,4,60.48,15,1.57,0
181.15,3396.59,10,61.57,18,1.47,0
174.59,2462.75,6,78.83,60,1.36,0
83.7,4325.23,10,53.06,41,2.41,0
109.9,6318.61,11,53.39,69,3.74,0
111.45,7662.69,5,73.9,11,2.42,0
196.73,1623.98,9,52.37,56,3.88,0
77.13,14588.03,13,62.81,18,4.28,0
169.87,11024.88,11,90.29,12,3.66,0
100.13,5524.72,11,43.14,16,2.86,0
159.63,5461.76,14,41.59,27,2.18,0
113.0,7279.6,3,5.34,17,1.5,0
136.75,9767.43,2,63.28,31,2.97,0
174.89,3049.22,6,7.83,35,3.88,0
170.62,3645.02,13,52.89,27,3.19,0
179.96,13032.08,7,81.4,32,3.89,0
58.94,4587.57,5,57.24,17,2.34,0
153.81,6322.73,1,30.62,11,1.27,0
71.0,13197.81,3,79.69,1,4.08,0
112.37,10284.07,3,30.62,49,1.88,0
132.29,5783.97,12,74.64,41,3.47,0
110.41,10571.79,14,62.97,20,4.22,0
127.94,1275.57,4,21.15,71,1.56,0
199.48,11299.0,14,90.99,37,3.39,0
70.28,7818.22,10,24.06,16,3.76,0
151.32,12384.55,6,99.01,39,3.99,0
109.4,14364.93,5,5.69,45,1.59,0
69.95,13961.04,1,30.03,64,4.3,0
73.81,13729.71,6,23.99,47,1.38,0
192.39,8170.38,14,6.33,23,3.08,0
181.94,6041.99,14,74.57,32,2.77,0
186.06,7510.49,9,70.88,49,1.89,0
198.73,10658.54,11,80.27,19,2.21,0
81.25,13375.97,1,29.39,67,1.66,0
103.32,3897.81,8,47.21,39,2.7,0
150.38,13854.7,8,67.62,60,1.14,0
122.57,12412.52,3,46.78,11,4.56,0
112.76,14703.98,13,71.25,49,1.65,0
103.67,13323.52,9,65.23,15,4.54,0
139.07,4919.12,11,15.89,61,4.45,0
136.34,2483.38,13,79.2,43,2.81,0
74.22,2571.38,13,73.46,15,2.99,0
120.76,5077.13,11,67.3,5,2.21,0
133.02,9598.57,8,19.73,29,4.99,0
135.54,12260.48,3,30.46,62,3.68,0
81.52,13589.5,10,42.35,60,4.81,0
161.34,9732.55,5,31.59,69,2.66,0
53.78,1078.84,3,26.64,22,4.53,0
103.22,3608.43,5,81.51,13,2.79,0
167.03,2396.17,9,65.63,50,4.47,0
134.58,6086.54,12,58.72,47,1.52,0
89.17,8018.91,4,26.47,29,3.55,0
154.24,1607.56,6,92.22,17,3.71,0
135.11,5878.69,3,23.16,20,3.62,0
169.44,3508.52,3,80.52,6,2.79,0
160.25,10058.98,5,96.83,22,3.74,0
141.52,7499.81,8,74.07,9,1.96,0
123.23,7934.45,14,99.32,32,3.38,0
69.98,6987.69,8,66.85,33,3.22,0
89.2,14384.28,3,25.66,70,2.27,0
112.86,4006.29,8,24.36,49,4.12,0
139.89,8233.3,13,35.83,30,1.32,0
127.06,11304.24,11,5.68,16,1.69,1
93.23,8795.82,13,69.76,65,2.88,0
50.97,14006.29,8,30.52,14,4.57,0
124.44,6291.56,3,82.44,56,3.3,0
92.84,7491.46,10,39.12,37,4.37,0
160.19,2239.31,13,50.6,49,3.07,0
53.59,9525.99,10,96.74,50,4.14,0
137.72,5034.97,2,28.01,36,2.3,0
191.22,3244.33,10,73.52,52,4.26,0
76.16,8623.44,2,76.74,23,2.61,0
120.75,8452.34,9,25.99,66,3.24,0
63.71,2062.2,7,52.59,71,1.7,0
143.85,10775.02,6,38.27,45,4.68,0
132.58,9732.81,7,78.33,28,3.81,0
111.1,3646.24,8,64.14,20,4.44,0
128.21,7572.09,12,50.22,49,1.83,0
184.49,11084.52,1,79.04,57,1.27,0
79.44,8412.1,8,27.34,59,2.35,0
53.38,6536.85,3,76.59,26,3.07,0
179.25,5512.74,3,87.21,19,4.21,0
136.57,9545.51,6,88.47,13,2.59,0
183.6,14147.52,4,79.45,62,2.08,0
139.54,10404.43,4,43.76,14,2.49,0
171.52,2046.44,4,98.27,11,3.81,0
114.45,7449.59,10,41.06,67,2.34,0
162.48,13471.54,9,65.67,12,4.92,0
186.96,2322.47,8,20.3,35,1.7,0
135.82,14844.26,3,98.14,39,4.01,0
77.12,14286.97,1,71.88,32,3.36,0
90.32,2095.84,1,76.57,14,1.93,0
79.8,14067.79,1,11.25,65,4.01,0
87.03,6083.86,4,77.52,27,2.79,0
95.96,12825.93,14,78.6,60,3.73,0
133.27,6857.37,6,68.82,43,3.65,0
138.2,7171.97,4,32.73,65,1.44,0
113.97,9879.4,11,51.52,55,4.36,0
142.31,11842.68,11,15.49,35,3.73,0
62.24,1473.05,3,49.8,32,4.12,0
63.17,9304.18,8,28.16,19,2.79,0
75.77,3614.26,14,38.16,39,1.78,0
127.71,5843.29,8,20.45,20,2.3,0
82.1,5871.56,6,26.86,28,4.61,0
92.49,7566.84,9,12.27,3,4.75,0
110.05,5677.91,12,92.39,32,2.93,0
171.78,2503.06,10,55.39,58,2.2,0
52.08,3038.8,1,42.69,54,3.92,0
147.41,1468.13,13,55.83,42,4.06,0
150.33,7583.49,8,64.69,15,4.26,0
169.8,14362.27,6,92.58,62,1.12,0
189.91,2619.45,1,21.98,31,1.04,1
53.02,14247.7,4,33.08,61,2.43,0
73.07,11267.06,5,97.7,26,1.61,0
182.93,9924.98,7,40.26,69,4.22,0
118.78,10033.89,8,7.14,57,3.13,0
134.69,12574.19,9,19.03,20,4.3,0
149.45,2496.88,12,7.5,66,1.71,0
151.86,8066.56,12,99.04,21,3.51,0
189.76,10759.28,6,31.49,60,3.32,0
199.54,9215.49,10,92.74,63,2.36,0
158.02,12658.91,9,99.61,51,3.07,0
93.08,2011.8,4,61.98,39,3.36,0
181.96,10669.81,8,8.15,11,4.56,0
57.38,8476.39,3,12.75,57,1.22,0
84.66,6308.25,4,50.75,3,4.29,0
184.61,5763.85,10,43.59,37,4.92,0
88.43,9691.66,4,62.59,25,3.93,0
83.1,13473.94,6,46.69,21,3.95,0
70.72,7946.46,9,93.74,42,1.87,0
178.87,12546.12,6,55.8,1,3.09,0
125.01,6630.19,1,70.9,23,3.82,0
151.23,2433.52,5,90.17,24,3.41,0
85.86,1861.08,9,18.95,47,2.54,0
163.71,1718.68,5,26.82,7,4.76,0
164.0,6322.1,6,15.2,38,3.06,0
96.89,5721.33,3,18.27,47,4.88,0
111.6,11051.12,8,53.7,35,3.26,0
81.45,11399.5,10,35.51,62,4.17,0
196.48,1711.96,11,45.2,3,3.97,1
146.84,4095.73,13,98.34,20,3.64,0
190.18,4839.67,4,19.89,44,1.06,0
95.51,8666.57,4,56.38,32,1.31,0
167.28,3023.21,11,14.39,26,3.33,0
164.88,2875.18,12,35.26,48,4.65,0
153.75,14213.04,5,55.11,5,3.4,0
194.85,12258.84,14,94.93,59,1.94,0
109.03,3529.17,10,42.17,61,2.28,0
69.61,6691.95,9,11.17,49,3.49,0
150.76,5978.71,13,41.88,30,3.39,0
159.4,12074.06,8,18.85,17,4.82,0
136.26,8142.98,7,26.85,70,3.12,0
81.02,2789.9,5,63.72,58,2.42,0
125.67,11345.89,9,11.41,63,3.1,0
96.83,6556.43,9,49.15,61,4.14,0
114.12,4680.94,10,62.9,63,3.16,0
146.78,6256.98,10,45.08,15,2.3,0
161.78,7968.59,2,6.82,1,2.35,1
84.83,5803.62,4,98.62,13,4.03,0
110.8,4386.68,8,39.88,48,1.27,0
90.37,6579.03,13,78.96,34,2.1,0
79.79,1268.42,14,35.94,30,1.61,1
167.51,11814.97,1,50.13,19,4.78,0
186.39,3393.23,13,41.9,64,1.36,0
105.53,1614.66,5,37.54,66,4.03,0
162.69,10151.78,8,7.08,57,3.52,0
184.55,11835.11,2,39.2,44,3.53,0
176.92,12393.61,2,89.5,12,4.05,0
77.42,7909.13,13,70.59,40,2.6,0
193.44,3875.15,8,18.82,24,2.6,0
106.5,11321.19,10,61.16,11,2.15,0
100.89,10795.98,12,89.76,66,3.39,0
59.36,4447.79,9,71.5,1,4.72,0
122.93,13647.71,7,19.13,58,4.7,0
66.35,2461.2,8,87.44,28,3.81,0
87.28,14757.64,5,33.65,68,4.62,0
97.54,13043.47,1,48.14,59,4.85,0
171.32,10630.58,4,54.98,71,4.18,0
181.32,14142.5,2,85.8,22,2.63,0
95.37,11112.36,3,93.5,29,2.93,0
178.8,3666.4,12,93.32,69,4.73,0
178.58,7190.19,3,5.76,45,3.68,1
164.7,2001.04,9,92.58,70,4.28,0
72.0,6455.2,13,10.17,17,1.46,0
153.55,11382.44,10,30.25,39,1.78,0
191.75,6410.21,4,53.92,40,2.38,0
152.38,5624.12,2,50.59,28,1.75,0
99.74,9334.98,3,62.45,2,4.63,0
125.09,13210.86,3,50.55,27,1.87,0
146.86,1666.16,14,93.77,21,3.23,0
126.59,6396.59,7,27.85,7,1.34,0
67.99,3215.37,8,31.03,61,1.62,0
96.81,10734.96,13,92.47,52,1.99,0
170.36,2480.14,11,12.29,48,4.93,0
179.21,10307.31,13,62.91,19,4.19,0
70.6,5006.53,6,69.76,12,3.69,0
192.86,3784.84,4,53.03,71,4.67,0
99.32,14108.94,6,70.95,2,4.82,0
149.35,1259.34,13,21.41,17,2.81,0
162.77,7128.88,11,86.0,3,2.31,0
171.79,1302.78,1,18.3,21,2.26,1
191.86,7770.3,13,43.08,51,1.14,0
96.94,8014.66,10,12.15,10,2.12,0
178.78,5503.27,8,56.8,55,2.42,0
69.75,2850.26,1,68.63,36,1.15,0
155.76,6269.43,5,94.42,51,4.53,0
161.3,10411.68,2,75.24,17,4.39,0
151.66,11953.54,6,56.4,61,2.01,0
87.85,8430.51,9,93.6,13,4.21,0
180.96,9257.68,5,50.45,65,4.18,0
75.33,3808.63,4,58.31,48,2.34,0
58.05,5022.62,14,61.63,70,3.79,0
157.62,3266.54,2,43.95,47,2.16,0
121.32,4490.13,12,84.66,10,1.28,0
177.36,4148.41,3,22.59,57,3.02,1
107.51,8272.28,6,57.71,13,2.75,0
75.24,8877.64,8,73.61,61,1.55,0
175.47,14229.26,14,90.88,58,2.96,0
132.34,3737.99,8,88.97,68,4.8,0
78.38,9983.46,5,53.33,29,3.93,0
158.06,12441.63,5,66.1,16,3.96,0
126.67,8843.38,10,42.45,63,4.03,0
140.65,4570.05,14,49.48,47,3.98,0
119.13,4675.7,13,91.1,43,1.08,0
174.31,1549.54,3,93.42,23,4.7,0
174.43,5276.22,7,90.06,30,4.32,0
156.41,11424.45,13,18.15,57,2.1,0
65.81,1665.25,6,85.76,30,3.21,0
175.83,4070.13,1,95.09,67,3.46,0
150.65,10887.25,4,39.32,56,1.53,0
154.55,11957.12,6,54.27,24,2.02,0
104.45,7374.46,11,79.01,8,1.09,0
181.89,10773.04,6,58.4,44,4.46,0
158.81,6431.33,11,99.38,34,1.1,0
66.89,3238.79,14,48.29,35,2.27,0
111.17,6574.09,12,72.82,50,1.31,0
182.96,9119.55,12,80.3,17,4.13,0
57.08,14272.75,3,51.94,2,4.7,0
194.21,1962.51,6,86.41,54,3.25,0
151.87,8103.52,12,56.88,44,1.56,0
144.71,5604.88,10,44.11,49,3.23,0
90.58,8116.36,6,15.24,2,4.08,0
87.32,1335.66,12,42.37,70,3.87,0
191.31,5382.35,9,74.72,9,3.97,0
94.74,12478.15,9,92.52,1,2.12,0
166.33,8755.18,2,28.91,69,1.29,0
108.97,7308.15,4,38.75,9,1.6,0
70.89,4997.35,9,19.63,14,4.82,0
51.61,5172.6,14,70.62,27,3.45,0
131.64,6363.42,13,96.22,9,3.91,0
196.37,12697.99,4,65.89,36,4.6,0
105.37,14540.98,8,63.62,3,4.41,0
103.58,7141.18,10,57.58,23,1.87,0
101.61,6506.94,12,13.4,30,1.23,0
128.08,12851.71,3,74.3,19,4.7,0
116.1,6976.67,3,62.19,67,4.93,0
181.99,8728.25,9,67.84,50,3.27,0
125.83,4233.18,11,90.39,48,4.55,0
126.16,11409.04,10,79.48,3,1.93,0
70.76,8447.84,8,79.19,66,1.44,0
197.41,12326.48,1,93.08,27,3.0,0
87.5,11930.26,10,99.04,40,4.24,0
61.0,4010.07,14,60.22,18,3.62,0
149.47,11018.9,2,15.34,27,3.55,0
139.3,12200.76,3,48.62,11,1.07,0
112.27,5845.5,14,79.82,39,2.27,0
113.33,3416.53,11,7.63,19,4.76,0
167.76,1036.85,2,10.4,7,1.54,1
79.36,7312.65,3,11.38,57,3.91,0
173.04,5934.06,8,74.45,2,4.04,0
147.31,8768.74,11,52.61,38,3.93,0
112.85,3632.58,11,40.05,5,4.96,0
118.7,13035.32,12,15.03,36,2.64,0
88.5,4608.57,14,74.56,68,3.73,0
162.82,4170.01,6,35.5,57,1.77,0
126.93,7730.0,14,30.21,20,2.6,0
98.13,7983.91,7,66.97,5,2.97,0
139.41,4011.19,10,58.11,24,1.86,0
199.36,4806.05,13,39.43,30,4.63,0
115.29,3375.87,10,65.94,28,3.86,0
188.1,11058.44,6,30.77,53,2.14,0
101.75,11781.25,1,80.51,51,1.54,0
58.21,7472.6,11,26.79,7,2.15,0
80.64,10997.22,3,20.09,42,3.49,0
112.8,11303.1,13,79.33,35,4.31,0
82.95,2935.86,1,72.25,34,3.01,0
50.03,14526.49,12,22.35,54,1.41,0
187.25,12494.45,10,16.04,29,2.0,0
176.58,3862.77,12,84.65,10,2.38,0
161.34,3606.31,9,78.78,27,3.54,0
75.17,2759.26,13,36.09,13,1.99,0
68.05,2937.3,9,67.53,42,1.94,0
60.14,11474.27,5,16.8,37,2.14,0
158.6,7575.16,4,53.17,61,3.37,0
189.32,11961.08,12,6.78,21,2.97,1
114.58,11447.57,9,42.2,3,4.37,0
67.87,9464.58,9,12.11,8,3.79,0
126.86,10609.13,3,50.14,70,3.67,0
102.32,1256.98,5,45.06,17,1.62,0
106.22,5364.89,3,47.22,10,1.22,0
143.2,9929.51,10,9.31,13,3.04,0
157.81,1130.83,2,39.35,12,1.29,0
66.59,1461.68,1,76.87,66,2.46,0
55.34,12926.43,12,40.05,23,1.1,0
199.15,10576.35,10,72.94,65,1.71,0
84.91,4715.18,2,40.1,52,1.44,0
58.07,10631.48,8,45.21,61,4.2,0
78.48,12094.39,11,58.57,26,2.38,0
55.84,5295.12,8,95.31,15,1.32,0
108.77,1504.52,3,15.34,22,2.06,0
170.36,14058.91,7,8.13,65,3.73,0
101.19,5832.52,7,62.76,26,3.98,0
116.63,2490.74,2,95.16,21,1.48,0
151.34,7886.0,9,99.02,24,4.11,0
126.33,11758.55,3,51.0,16,2.48,0
179.22,4103.06,2,49.47,32,3.72,0
179.91,4772.86,12,66.27,16,3.69,0
51.49,4398.01,3,57.79,42,4.17,0
166.71,14883.42,2,65.24,32,3.79,0
119.11,3763.65,8,88.03,50,1.16,0
198.33,9057.28,5,75.9,41,3.08,0
122.48,13953.7,3,52.2,24,1.66,0
198.03,3056.55,5,48.88,13,4.88,0
163.19,14591.96,11,65.76,10,2.02,0
87.29,14264.68,11,48.29,42,2.68,0
130.76,13384.01,8,48.49,41,1.79,0
198.82,4003.79,7,6.55,3,1.54,1
178.63,9876.77,6,21.54,55,3.4,0
64.61,11652.48,14,51.41,16,2.97,0
155.96,14804.39,13,83.15,44,2.5,0
101.84,3525.93,1,31.48,30,1.34,1
51.05,11724.36,10,54.65,37,3.94,0
110.52,5743.22,1,37.77,60,1.02,0
85.21,3458.77,1,14.96,24,2.83,1
172.83,6899.28,14,96.04,26,3.53,0
100.6,12113.7,10,86.19,58,2.72,0
174.13,7507.9,14,12.46,9,1.5,0
50.09,8525.32,8,73.38,61,4.11,0
96.17,14932.23,8,38.02,19,2.3,0
86.17,6587.53,14,99.51,28,1.54,0
85.04,9615.61,7,33.73,7,3.2,0
60.23,6113.42,6,27.68,45,1.08,0
78.07,6499.0,4,58.95,63,2.3,0
133.33,10738.97,1,84.34,37,4.0,0
93.7,14130.42,9,23.29,16,4.65,0
112.61,8593.03,1,72.39,5,3.37,0
106.53,11757.6,4,10.83,29,1.87,0
181.39,2248.89,3,92.3,52,1.88,0
185.79,3956.21,7,12.7,23,3.42,0
123.94,8029.84,5,91.85,6,2.63,0
99.52,1280.16,5,51.63,36,1.71,0
66.02,4539.97,4,47.57,57,4.15,0
193.01,8243.62,1,97.46,33,1.8,0
59.03,1209.46,5,99.09,49,2.29,0
94.65,4703.65,4,66.77,41,1.25,0
94.71,8196.43,14,17.08,55,3.81,0
98.06,9024.09,10,53.09,26,2.1,0
74.64,13960.52,13,55.27,37,1.93,0
167.47,10034.84,8,53.87,17,2.21,0
68.37,6806.3,2,59.1,32,4.5,0
145.24,14024.92,8,6.78,28,3.07,0
68.58,11988.36,1,72.57,25,1.63,0
60.58,3800.12,13,72.68,47,4.1,0
186.41,2831.79,4,15.97,22,1.83,1
78.52,10461.36,3,59.17,61,2.65,0
173.19,8838.36,5,58.99,44,3.27,0
131.69,12055.43,13,69.83,20,3.34,0
61.68,11343.27,5,13.11,50,1.28,0
193.32,9752.96,5,64.52,47,4.35,1
87.04,14809.35,12,31.67,47,2.92,0
178.95,8470.26,4,53.17,51,4.96,0
75.32,2583.48,8,78.47,55,3.87,0
178.09,12595.83,3,72.04,39,4.97,0
51.98,4525.95,12,16.3,14,2.81,0
126.77,11882.23,4,61.16,69,1.56,0
165.42,14399.5,1,97.07,47,3.91,0
190.22,10755.14,7,19.89,21,4.11,0
186.38,9344.42,1,86.03,15,4.41,0
172.94,7445.41,2,71.74,1,2.21,0
183.23,6101.74,11,78.53,10,3.04,0
79.88,5942.07,7,31.79,23,4.43,0
92.63,9909.22,1,32.35,18,4.46,0
93.35,11517.82,11,91.07,58,1.1,0
106.56,10499.24,3,39.18,52,3.68,0
109.0,3777.74,13,10.99,46,3.41,0
131.68,7915.82,6,62.06,13,1.33,0
73.98,12082.96,6,16.86,17,4.72,0
153.69,7659.86,6,80.68,67,2.78,0
75.13,8512.73,11,65.97,61,3.7,0
96.55,11795.9,13,88.1,65,4.53,0
125.5,10257.71,2,79.56,53,1.52,0
169.47,6730.83,2,15.65,5,4.42,1
160.92,13535.78,6,41.2,32,3.9,0
146.83,3275.94,10,78.58,45,4.36,0
73.37,14937.23,5,44.65,56,2.98,0
132.06,2663.94,14,97.37,5,1.13,0
63.12,1209.3,7,74.9,34,3.68,0
106.6,13460.26,7,6.47,61,2.5,0
112.03,4429.35,5,88.6,62,2.61,0
55.97,11215.79,8,14.58,69,2.77,0
91.1,12354.22,10,18.35,63,2.97,0
193.35,13025.81,6,74.78,44,3.65,0
193.04,14882.32,5,87.17,28,3.91,0
102.85,5116.56,4,55.95,70,4.11,0
56.47,10943.41,7,32.46,13,3.69,0
76.86,2615.6,4,38.37,43,4.21,0
108.83,6695.33,5,37.57,30,1.49,0
192.17,12871.6,5,36.03,26,4.35,0
71.18,6147.21,1,28.08,63,2.55,0
164.53,9275.34,1,62.84,57,3.12,0
66.3,8052.83,3,90.54,64,2.74,0
197.19,10043.32,14,34.17,49,2.9,0
107.24,14620.52,11,22.74,52,2.14,0
166.29,1780.3,3,84.66,63,1.68,0
101.39,9035.46,2,75.47,13,1.42,0
144.15,13082.4,12,93.43,45,2.81,0
